Date Time,Day,Hour,Minutes,Seconds,Wind speed
2019-10-12 14:00:00,284,14,0,0,2.4
2019-10-12 15:00:00,284,15,0,0,1.9
2019-10-12 16:00:00,284,16,0,0,2.1
2019-10-12 17:00:00,284,17,0,0,2.4
2019-10-12 18:00:00,284,18,0,0,2.1
2019-10-12 19:00:00,284,19,0,0,2.4
2019-10-12 20:00:00,284,20,0,0,2.4
2019-10-12 21:00:00,284,21,0,0,1.4
2019-10-12 22:00:00,284,22,0,0,1.3
2019-10-12 23:00:00,284,23,0,0,0.5
2019-10-13 00:00:00,285,0,0,0,0.5
2019-10-13 01:00:00,285,1,0,0,1.0
2019-10-13 02:00:00,285,2,0,0,0.5
2019-10-13 03:00:00,285,3,0,0,0.9
2019-10-13 04:00:00,285,4,0,0,0.9
2019-10-13 05:00:00,285,5,0,0,0.9
2019-10-13 06:00:00,285,6,0,0,1.6
2019-10-13 07:00:00,285,7,0,0,0.4
2019-10-13 08:00:00,285,8,0,0,0.8
2019-10-13 09:00:00,285,9,0,0,0.7
2019-10-13 10:00:00,285,10,0,0,0.7
2019-10-13 11:00:00,285,11,0,0,0.5
2019-10-13 12:00:00,285,12,0,0,1.6
2019-10-13 13:00:00,285,13,0,0,1.7
2019-10-13 14:00:00,285,14,0,0,1.9
2019-10-13 15:00:00,285,15,0,0,2.3
2019-10-13 16:00:00,285,16,0,0,1.6
2019-10-13 17:00:00,285,17,0,0,1.6
2019-10-13 18:00:00,285,18,0,0,2.0
2019-10-13 19:00:00,285,19,0,0,2.6
2019-10-13 20:00:00,285,20,0,0,2.2
2019-10-13 21:00:00,285,21,0,0,1.7
2019-10-13 22:00:00,285,22,0,0,0.7
2019-10-13 23:00:00,285,23,0,0,0.6
2019-10-14 00:00:00,286,0,0,0,0.3
2019-10-14 01:00:00,286,1,0,0,0.6
2019-10-14 02:00:00,286,2,0,0,0.4
2019-10-14 03:00:00,286,3,0,0,0.9
2019-10-14 04:00:00,286,4,0,0,1.2
2019-10-14 05:00:00,286,5,0,0,0.8
2019-10-14 06:00:00,286,6,0,0,1.1
2019-10-14 07:00:00,286,7,0,0,0.8
2019-10-14 08:00:00,286,8,0,0,1.7
2019-10-14 09:00:00,286,9,0,0,3.6
2019-10-14 10:00:00,286,10,0,0,2.6
2019-10-14 11:00:00,286,11,0,0,3.4
2019-10-14 12:00:00,286,12,0,0,2.6
2019-10-14 13:00:00,286,13,0,0,2.6
2019-10-14 14:00:00,286,14,0,0,2.0
2019-10-14 15:00:00,286,15,0,0,2.7
2019-10-14 16:00:00,286,16,0,0,2.8
2019-10-14 17:00:00,286,17,0,0,3.6
2019-10-14 18:00:00,286,18,0,0,2.4
2019-10-14 19:00:00,286,19,0,0,3.6
2019-10-14 20:00:00,286,20,0,0,3.4
2019-10-14 21:00:00,286,21,0,0,2.5
2019-10-14 22:00:00,286,22,0,0,0.7
2019-10-14 23:00:00,286,23,0,0,1.0
2019-10-15 00:00:00,287,0,0,0,1.1
2019-10-15 01:00:00,287,1,0,0,1.0
2019-10-15 02:00:00,287,2,0,0,1.7
2019-10-15 03:00:00,287,3,0,0,0.8
2019-10-15 04:00:00,287,4,0,0,0.6
2019-10-15 05:00:00,287,5,0,0,0.5
2019-10-15 06:00:00,287,6,0,0,0.5
2019-10-15 07:00:00,287,7,0,0,0.4
2019-10-15 08:00:00,287,8,0,0,0.4
2019-10-15 09:00:00,287,9,0,0,0.7
2019-10-15 10:00:00,287,10,0,0,0.4
2019-10-15 11:00:00,287,11,0,0,0.5
2019-10-15 12:00:00,287,12,0,0,1.0
2019-10-15 13:00:00,287,13,0,0,1.4
2019-10-15 14:00:00,287,14,0,0,2.2
2019-10-15 15:00:00,287,15,0,0,2.9
2019-10-15 16:00:00,287,16,0,0,0.8
2019-10-15 17:00:00,287,17,0,0,1.7
2019-10-15 18:00:00,287,18,0,0,1.5
2019-10-15 19:00:00,287,19,0,0,2.1
2019-10-15 20:00:00,287,20,0,0,2.6
2019-10-15 21:00:00,287,21,0,0,1.3
2019-10-15 22:00:00,287,22,0,0,0.6
2019-10-15 23:00:00,287,23,0,0,0.6
2019-10-16 00:00:00,288,0,0,0,1.5
2019-10-16 01:00:00,288,1,0,0,2.4
2019-10-16 02:00:00,288,2,0,0,1.6
2019-10-16 03:00:00,288,3,0,0,2.3
2019-10-16 04:00:00,288,4,0,0,2.2
2019-10-16 05:00:00,288,5,0,0,1.9
2019-10-16 06:00:00,288,6,0,0,1.2
2019-10-16 07:00:00,288,7,0,0,0.8
2019-10-16 08:00:00,288,8,0,0,1.0
2019-10-16 09:00:00,288,9,0,0,1.3
2019-10-16 10:00:00,288,10,0,0,0.5
2019-10-16 11:00:00,288,11,0,0,1.4
2019-10-16 12:00:00,288,12,0,0,1.4
2019-10-16 13:00:00,288,13,0,0,2.2
2019-10-16 14:00:00,288,14,0,0,2.1
2019-10-16 15:00:00,288,15,0,0,2.8
2019-10-16 16:00:00,288,16,0,0,3.0
2019-10-16 17:00:00,288,17,0,0,3.3
2019-10-16 18:00:00,288,18,0,0,2.2
2019-10-16 19:00:00,288,19,0,0,1.2
2019-10-16 20:00:00,288,20,0,0,1.4
2019-10-16 21:00:00,288,21,0,0,1.7
2019-10-16 22:00:00,288,22,0,0,1.6
2019-10-16 23:00:00,288,23,0,0,1.5
2019-10-17 00:00:00,289,0,0,0,3.1
2019-10-17 01:00:00,289,1,0,0,3.3
2019-10-17 02:00:00,289,2,0,0,3.1
2019-10-17 03:00:00,289,3,0,0,2.3
2019-10-17 04:00:00,289,4,0,0,2.8
2019-10-17 05:00:00,289,5,0,0,0.5
2019-10-17 06:00:00,289,6,0,0,1.6
2019-10-17 07:00:00,289,7,0,0,0.6
2019-10-17 08:00:00,289,8,0,0,0.8
2019-10-17 09:00:00,289,9,0,0,0.6
2019-10-17 10:00:00,289,10,0,0,0.4
2019-10-17 11:00:00,289,11,0,0,0.5
2019-10-17 12:00:00,289,12,0,0,1.5
2019-10-17 13:00:00,289,13,0,0,2.0
2019-10-17 14:00:00,289,14,0,0,2.4
2019-10-17 15:00:00,289,15,0,0,2.9
2019-10-17 16:00:00,289,16,0,0,3.1
2019-10-17 17:00:00,289,17,0,0,2.8
2019-10-17 18:00:00,289,18,0,0,3.3
2019-10-17 19:00:00,289,19,0,0,2.7
2019-10-17 20:00:00,289,20,0,0,2.2
2019-10-17 21:00:00,289,21,0,0,2.0
2019-10-17 22:00:00,289,22,0,0,1.5
2019-10-17 23:00:00,289,23,0,0,1.2
2019-10-18 00:00:00,290,0,0,0,0.8
2019-10-18 01:00:00,290,1,0,0,2.4
2019-10-18 02:00:00,290,2,0,0,0.6
2019-10-18 03:00:00,290,3,0,0,0.7
2019-10-18 04:00:00,290,4,0,0,0.6
2019-10-18 05:00:00,290,5,0,0,0.6
2019-10-18 06:00:00,290,6,0,0,0.8
2019-10-18 07:00:00,290,7,0,0,1.1
2019-10-18 08:00:00,290,8,0,0,1.3
2019-10-18 09:00:00,290,9,0,0,1.0
2019-10-18 10:00:00,290,10,0,0,0.9
2019-10-18 11:00:00,290,11,0,0,1.1
2019-10-18 12:00:00,290,12,0,0,1.3
2019-10-18 13:00:00,290,13,0,0,0.4
2019-10-18 14:00:00,290,14,0,0,1.3
2019-10-18 15:00:00,290,15,0,0,2.0
2019-10-18 16:00:00,290,16,0,0,4.1
2019-10-18 17:00:00,290,17,0,0,1.7
2019-10-18 18:00:00,290,18,0,0,2.5
2019-10-18 19:00:00,290,19,0,0,3.0
2019-10-18 20:00:00,290,20,0,0,3.4
2019-10-18 21:00:00,290,21,0,0,1.8
2019-10-18 22:00:00,290,22,0,0,1.7
2019-10-18 23:00:00,290,23,0,0,1.6
2019-10-19 00:00:00,291,0,0,0,1.9
2019-10-19 01:00:00,291,1,0,0,1.0
2019-10-19 02:00:00,291,2,0,0,1.2
2019-10-19 03:00:00,291,3,0,0,0.4
2019-10-19 04:00:00,291,4,0,0,0.9
2019-10-19 05:00:00,291,5,0,0,0.3
2019-10-19 06:00:00,291,6,0,0,1.0
2019-10-19 07:00:00,291,7,0,0,0.4
2019-10-19 08:00:00,291,8,0,0,0.7
2019-10-19 09:00:00,291,9,0,0,0.8
2019-10-19 10:00:00,291,10,0,0,1.0
2019-10-19 11:00:00,291,11,0,0,0.8
2019-10-19 12:00:00,291,12,0,0,1.0
2019-10-19 13:00:00,291,13,0,0,0.7
2019-10-19 14:00:00,291,14,0,0,1.8
2019-10-19 15:00:00,291,15,0,0,2.7
2019-10-19 16:00:00,291,16,0,0,3.4
2019-10-19 17:00:00,291,17,0,0,3.2
2019-10-19 18:00:00,291,18,0,0,3.3
2019-10-19 19:00:00,291,19,0,0,2.3
2019-10-19 20:00:00,291,20,0,0,2.3
2019-10-19 21:00:00,291,21,0,0,2.6
2019-10-19 22:00:00,291,22,0,0,2.6
2019-10-19 23:00:00,291,23,0,0,3.2
2019-10-20 00:00:00,292,0,0,0,3.2
2019-10-20 01:00:00,292,1,0,0,2.5
2019-10-20 02:00:00,292,2,0,0,1.4
2019-10-20 03:00:00,292,3,0,0,1.2
2019-10-20 04:00:00,292,4,0,0,0.8
2019-10-20 05:00:00,292,5,0,0,1.5
2019-10-20 06:00:00,292,6,0,0,0.6
2019-10-20 07:00:00,292,7,0,0,1.1
2019-10-20 08:00:00,292,8,0,0,1.0
2019-10-20 09:00:00,292,9,0,0,1.5
2019-10-20 10:00:00,292,10,0,0,0.8
2019-10-20 11:00:00,292,11,0,0,0.9
2019-10-20 12:00:00,292,12,0,0,0.7
2019-10-20 13:00:00,292,13,0,0,0.7
2019-10-20 14:00:00,292,14,0,0,1.8
2019-10-20 15:00:00,292,15,0,0,2.1
2019-10-20 16:00:00,292,16,0,0,1.1
2019-10-20 17:00:00,292,17,0,0,1.2
2019-10-20 18:00:00,292,18,0,0,1.1
2019-10-20 19:00:00,292,19,0,0,1.8
2019-10-20 20:00:00,292,20,0,0,1.7
2019-10-20 21:00:00,292,21,0,0,1.2
2019-10-20 22:00:00,292,22,0,0,1.3
2019-10-20 23:00:00,292,23,0,0,1.1
2019-10-21 00:00:00,293,0,0,0,0.7
2019-10-21 01:00:00,293,1,0,0,0.8
2019-10-21 02:00:00,293,2,0,0,0.5
2019-10-21 03:00:00,293,3,0,0,0.5
2019-10-21 04:00:00,293,4,0,0,0.6
2019-10-21 05:00:00,293,5,0,0,0.8
2019-10-21 06:00:00,293,6,0,0,1.0
2019-10-21 07:00:00,293,7,0,0,0.9
2019-10-21 08:00:00,293,8,0,0,1.1
2019-10-21 09:00:00,293,9,0,0,0.8
2019-10-21 10:00:00,293,10,0,0,0.7
2019-10-21 11:00:00,293,11,0,0,0.6
2019-10-21 12:00:00,293,12,0,0,1.2
2019-10-21 13:00:00,293,13,0,0,1.4
2019-10-21 14:00:00,293,14,0,0,2.0
2019-10-21 15:00:00,293,15,0,0,1.6
2019-10-21 16:00:00,293,16,0,0,1.0
2019-10-21 17:00:00,293,17,0,0,2.6
2019-10-21 18:00:00,293,18,0,0,1.6
2019-10-21 19:00:00,293,19,0,0,1.9
2019-10-21 20:00:00,293,20,0,0,0.9
2019-10-21 21:00:00,293,21,0,0,0.8
2019-10-21 22:00:00,293,22,0,0,1.0
2019-10-21 23:00:00,293,23,0,0,0.8
2019-10-22 00:00:00,294,0,0,0,0.5
2019-10-22 01:00:00,294,1,0,0,1.5
2019-10-22 02:00:00,294,2,0,0,1.5
2019-10-22 03:00:00,294,3,0,0,1.1
2019-10-22 04:00:00,294,4,0,0,1.2
2019-10-22 05:00:00,294,5,0,0,1.2
2019-10-22 06:00:00,294,6,0,0,0.8
2019-10-22 07:00:00,294,7,0,0,0.6
2019-10-22 08:00:00,294,8,0,0,0.9
2019-10-22 09:00:00,294,9,0,0,0.6
2019-10-22 10:00:00,294,10,0,0,0.6
2019-10-22 11:00:00,294,11,0,0,0.5
2019-10-22 12:00:00,294,12,0,0,0.9
2019-10-22 13:00:00,294,13,0,0,1.6
2019-10-22 14:00:00,294,14,0,0,2.7
2019-10-22 15:00:00,294,15,0,0,2.2
2019-10-22 16:00:00,294,16,0,0,1.8
2019-10-22 17:00:00,294,17,0,0,1.2
2019-10-22 18:00:00,294,18,0,0,1.7
2019-10-22 19:00:00,294,19,0,0,2.0
2019-10-22 20:00:00,294,20,0,0,1.3
2019-10-22 21:00:00,294,21,0,0,1.8
2019-10-22 22:00:00,294,22,0,0,0.5
2019-10-22 23:00:00,294,23,0,0,0.8
2019-10-23 00:00:00,295,0,0,0,0.9
2019-10-23 01:00:00,295,1,0,0,0.5
2019-10-23 02:00:00,295,2,0,0,0.4
2019-10-23 03:00:00,295,3,0,0,1.1
2019-10-23 04:00:00,295,4,0,0,0.9
2019-10-23 05:00:00,295,5,0,0,1.0
2019-10-23 06:00:00,295,6,0,0,0.5
2019-10-23 07:00:00,295,7,0,0,0.9
2019-10-23 08:00:00,295,8,0,0,0.7
2019-10-23 09:00:00,295,9,0,0,0.6
2019-10-23 10:00:00,295,10,0,0,1.0
2019-10-23 11:00:00,295,11,0,0,0.7
2019-10-23 12:00:00,295,12,0,0,2.1
2019-10-23 13:00:00,295,13,0,0,2.7
2019-10-23 14:00:00,295,14,0,0,3.4
2019-10-23 15:00:00,295,15,0,0,2.4
2019-10-23 16:00:00,295,16,0,0,3.1
2019-10-23 17:00:00,295,17,0,0,3.2
2019-10-23 18:00:00,295,18,0,0,2.6
2019-10-23 19:00:00,295,19,0,0,3.3
2019-10-23 20:00:00,295,20,0,0,2.6
2019-10-23 21:00:00,295,21,0,0,3.6
2019-10-23 22:00:00,295,22,0,0,1.4
2019-10-23 23:00:00,295,23,0,0,1.8
2019-10-24 00:00:00,296,0,0,0,1.6
2019-10-24 01:00:00,296,1,0,0,0.8
2019-10-24 02:00:00,296,2,0,0,0.7
2019-10-24 03:00:00,296,3,0,0,1.0
2019-10-24 04:00:00,296,4,0,0,1.2
2019-10-24 05:00:00,296,5,0,0,0.7
2019-10-24 06:00:00,296,6,0,0,0.5
2019-10-24 07:00:00,296,7,0,0,0.7
2019-10-24 08:00:00,296,8,0,0,1.1
2019-10-24 09:00:00,296,9,0,0,0.9
2019-10-24 10:00:00,296,10,0,0,0.9
2019-10-24 11:00:00,296,11,0,0,0.9
2019-10-24 12:00:00,296,12,0,0,1.3
2019-10-24 13:00:00,296,13,0,0,1.9
2019-10-24 14:00:00,296,14,0,0,2.5
2019-10-24 15:00:00,296,15,0,0,2.7
2019-10-24 16:00:00,296,16,0,0,2.5
2019-10-24 17:00:00,296,17,0,0,2.4
2019-10-24 18:00:00,296,18,0,0,1.8
2019-10-24 19:00:00,296,19,0,0,0.9
2019-10-24 20:00:00,296,20,0,0,1.0
2019-10-24 21:00:00,296,21,0,0,0.7
2019-10-24 22:00:00,296,22,0,0,0.9
2019-10-24 23:00:00,296,23,0,0,0.3
2019-10-25 00:00:00,297,0,0,0,1.1
2019-10-25 01:00:00,297,1,0,0,0.7
2019-10-25 02:00:00,297,2,0,0,0.7
2019-10-25 03:00:00,297,3,0,0,1.2
2019-10-25 04:00:00,297,4,0,0,0.8
2019-10-25 05:00:00,297,5,0,0,0.8
2019-10-25 06:00:00,297,6,0,0,1.0
2019-10-25 07:00:00,297,7,0,0,1.0
2019-10-25 08:00:00,297,8,0,0,1.2
2019-10-25 09:00:00,297,9,0,0,1.3
2019-10-25 10:00:00,297,10,0,0,1.1
2019-10-25 11:00:00,297,11,0,0,1.3
2019-10-25 12:00:00,297,12,0,0,1.3
2019-10-25 13:00:00,297,13,0,0,1.9
2019-10-25 14:00:00,297,14,0,0,1.8
2019-10-25 15:00:00,297,15,0,0,2.7
2019-10-25 16:00:00,297,16,0,0,3.7
2019-10-25 17:00:00,297,17,0,0,3.5
2019-10-25 18:00:00,297,18,0,0,1.6
2019-10-25 19:00:00,297,19,0,0,2.0
2019-10-25 20:00:00,297,20,0,0,1.7
2019-10-25 21:00:00,297,21,0,0,1.7
2019-10-25 22:00:00,297,22,0,0,1.8
2019-10-25 23:00:00,297,23,0,0,2.3
2019-10-26 00:00:00,298,0,0,0,1.7
2019-10-26 01:00:00,298,1,0,0,0.7
2019-10-26 02:00:00,298,2,0,0,0.8
2019-10-26 03:00:00,298,3,0,0,0.5
2019-10-26 04:00:00,298,4,0,0,0.9
2019-10-26 05:00:00,298,5,0,0,0.8
2019-10-26 06:00:00,298,6,0,0,1.0
2019-10-26 07:00:00,298,7,0,0,0.7
2019-10-26 08:00:00,298,8,0,0,0.8
2019-10-26 09:00:00,298,9,0,0,0.5
2019-10-26 10:00:00,298,10,0,0,0.6
2019-10-26 11:00:00,298,11,0,0,1.0
2019-10-26 12:00:00,298,12,0,0,1.3
2019-10-26 13:00:00,298,13,0,0,2.5
2019-10-26 14:00:00,298,14,0,0,3.0
2019-10-26 15:00:00,298,15,0,0,2.3
2019-10-26 16:00:00,298,16,0,0,2.1
2019-10-26 17:00:00,298,17,0,0,2.7
2019-10-26 18:00:00,298,18,0,0,2.5
2019-10-26 19:00:00,298,19,0,0,3.4
2019-10-26 20:00:00,298,20,0,0,2.3
2019-10-26 21:00:00,298,21,0,0,2.6
2019-10-26 22:00:00,298,22,0,0,1.2
2019-10-26 23:00:00,298,23,0,0,0.6
2019-10-27 00:00:00,299,0,0,0,0.9
2019-10-27 01:00:00,299,1,0,0,0.8
2019-10-27 02:00:00,299,2,0,0,0.5
2019-10-27 03:00:00,299,3,0,0,0.9
2019-10-27 04:00:00,299,4,0,0,0.7
2019-10-27 05:00:00,299,5,0,0,1.0
2019-10-27 06:00:00,299,6,0,0,1.0
2019-10-27 07:00:00,299,7,0,0,0.9
2019-10-27 08:00:00,299,8,0,0,0.8
2019-10-27 09:00:00,299,9,0,0,1.2
2019-10-27 10:00:00,299,10,0,0,1.2
2019-10-27 11:00:00,299,11,0,0,2.2
2019-10-27 12:00:00,299,12,0,0,1.7
2019-10-27 13:00:00,299,13,0,0,1.9
2019-10-27 14:00:00,299,14,0,0,2.5
2019-10-27 15:00:00,299,15,0,0,3.0
2019-10-27 16:00:00,299,16,0,0,3.4
2019-10-27 17:00:00,299,17,0,0,3.4
2019-10-27 18:00:00,299,18,0,0,2.6
2019-10-27 19:00:00,299,19,0,0,1.8
2019-10-27 20:00:00,299,20,0,0,1.7
2019-10-27 21:00:00,299,21,0,0,1.9
2019-10-27 22:00:00,299,22,0,0,0.8
2019-10-27 23:00:00,299,23,0,0,0.5
2019-10-28 00:00:00,300,0,0,0,1.3
2019-10-28 01:00:00,300,1,0,0,0.7
2019-10-28 02:00:00,300,2,0,0,0.8
2019-10-28 03:00:00,300,3,0,0,0.9
2019-10-28 04:00:00,300,4,0,0,1.0
2019-10-28 05:00:00,300,5,0,0,3.1
2019-10-28 06:00:00,300,6,0,0,3.7
2019-10-28 07:00:00,300,7,0,0,4.9
2019-10-28 08:00:00,300,8,0,0,4.9
2019-10-28 09:00:00,300,9,0,0,2.1
2019-10-28 10:00:00,300,10,0,0,1.4
2019-10-28 11:00:00,300,11,0,0,0.9
2019-10-28 12:00:00,300,12,0,0,1.0
2019-10-28 13:00:00,300,13,0,0,2.1
2019-10-28 14:00:00,300,14,0,0,3.6
2019-10-28 15:00:00,300,15,0,0,2.6
2019-10-28 16:00:00,300,16,0,0,0.9
2019-10-28 17:00:00,300,17,0,0,0.5
2019-10-28 18:00:00,300,18,0,0,3.3
2019-10-28 19:00:00,300,19,0,0,2.3
2019-10-28 20:00:00,300,20,0,0,0.7
2019-10-28 21:00:00,300,21,0,0,1.3
2019-10-28 22:00:00,300,22,0,0,1.1
2019-10-28 23:00:00,300,23,0,0,0.5
2019-10-29 00:00:00,301,0,0,0,1.6
2019-10-29 01:00:00,301,1,0,0,0.3
2019-10-29 02:00:00,301,2,0,0,2.0
2019-10-29 03:00:00,301,3,0,0,0.9
2019-10-29 04:00:00,301,4,0,0,0.4
2019-10-29 05:00:00,301,5,0,0,1.0
2019-10-29 06:00:00,301,6,0,0,0.5
2019-10-29 07:00:00,301,7,0,0,1.0
2019-10-29 08:00:00,301,8,0,0,0.6
2019-10-29 09:00:00,301,9,0,0,1.8
2019-10-29 10:00:00,301,10,0,0,2.3
2019-10-29 11:00:00,301,11,0,0,1.7
2019-10-29 12:00:00,301,12,0,0,1.8
2019-10-29 13:00:00,301,13,0,0,2.3
2019-10-29 14:00:00,301,14,0,0,1.4
2019-10-29 15:00:00,301,15,0,0,1.8
2019-10-29 16:00:00,301,16,0,0,2.9
2019-10-29 17:00:00,301,17,0,0,1.0
2019-10-29 18:00:00,301,18,0,0,1.7
2019-10-29 19:00:00,301,19,0,0,2.4
2019-10-29 20:00:00,301,20,0,0,2.2
2019-10-29 21:00:00,301,21,0,0,1.4
2019-10-29 22:00:00,301,22,0,0,0.6
2019-10-29 23:00:00,301,23,0,0,0.5
2019-10-30 00:00:00,302,0,0,0,0.4
2019-10-30 01:00:00,302,1,0,0,2.2
2019-10-30 02:00:00,302,2,0,0,0.9
2019-10-30 03:00:00,302,3,0,0,0.7
2019-10-30 04:00:00,302,4,0,0,1.6
2019-10-30 05:00:00,302,5,0,0,1.8
2019-10-30 06:00:00,302,6,0,0,1.2
2019-10-30 07:00:00,302,7,0,0,0.5
2019-10-30 08:00:00,302,8,0,0,1.1
2019-10-30 09:00:00,302,9,0,0,0.5
2019-10-30 10:00:00,302,10,0,0,0.6
2019-10-30 11:00:00,302,11,0,0,0.5
2019-10-30 12:00:00,302,12,0,0,1.8
2019-10-30 13:00:00,302,13,0,0,2.0
2019-10-30 14:00:00,302,14,0,0,2.6
2019-10-30 15:00:00,302,15,0,0,2.4
2019-10-30 16:00:00,302,16,0,0,2.5
2019-10-30 17:00:00,302,17,0,0,3.3
2019-10-30 18:00:00,302,18,0,0,2.8
2019-10-30 19:00:00,302,19,0,0,2.8
2019-10-30 20:00:00,302,20,0,0,2.4
2019-10-30 21:00:00,302,21,0,0,1.4
2019-10-30 22:00:00,302,22,0,0,1.2
2019-10-30 23:00:00,302,23,0,0,1.5
2019-10-31 00:00:00,303,0,0,0,0.6
2019-10-31 01:00:00,303,1,0,0,2.2
2019-10-31 02:00:00,303,2,0,0,1.6
2019-10-31 03:00:00,303,3,0,0,1.9
2019-10-31 04:00:00,303,4,0,0,1.0
2019-10-31 05:00:00,303,5,0,0,0.4
2019-10-31 06:00:00,303,6,0,0,0.4
2019-10-31 07:00:00,303,7,0,0,1.4
2019-10-31 08:00:00,303,8,0,0,0.5
2019-10-31 09:00:00,303,9,0,0,2.7
2019-10-31 10:00:00,303,10,0,0,1.4
2019-10-31 11:00:00,303,11,0,0,1.3
2019-10-31 12:00:00,303,12,0,0,1.8
2019-10-31 13:00:00,303,13,0,0,1.9
2019-10-31 14:00:00,303,14,0,0,1.3
2019-10-31 15:00:00,303,15,0,0,1.8
2019-10-31 16:00:00,303,16,0,0,1.3
2019-10-31 17:00:00,303,17,0,0,2.0
2019-10-31 18:00:00,303,18,0,0,1.7
2019-10-31 19:00:00,303,19,0,0,2.3
2019-10-31 20:00:00,303,20,0,0,1.7
2019-10-31 21:00:00,303,21,0,0,0.6
2019-10-31 22:00:00,303,22,0,0,1.2
2019-10-31 23:00:00,303,23,0,0,1.3
2019-11-01 00:00:00,304,0,0,0,0.5
2019-11-01 01:00:00,304,1,0,0,1.0
2019-11-01 02:00:00,304,2,0,0,1.0
2019-11-01 03:00:00,304,3,0,0,1.1
2019-11-01 04:00:00,304,4,0,0,0.6
2019-11-01 05:00:00,304,5,0,0,0.4
2019-11-01 06:00:00,304,6,0,0,0.3
2019-11-01 07:00:00,304,7,0,0,0.7
2019-11-01 08:00:00,304,8,0,0,0.7
2019-11-01 09:00:00,304,9,0,0,0.9
2019-11-01 10:00:00,304,10,0,0,0.9
2019-11-01 11:00:00,304,11,0,0,0.7
2019-11-01 12:00:00,304,12,0,0,0.8
2019-11-01 13:00:00,304,13,0,0,2.1
2019-11-01 14:00:00,304,14,0,0,1.7
2019-11-01 15:00:00,304,15,0,0,1.6
2019-11-01 16:00:00,304,16,0,0,2.3
2019-11-01 17:00:00,304,17,0,0,2.1
2019-11-01 18:00:00,304,18,0,0,2.3
2019-11-01 19:00:00,304,19,0,0,2.2
2019-11-01 20:00:00,304,20,0,0,2.0
2019-11-01 21:00:00,304,21,0,0,2.5
2019-11-01 22:00:00,304,22,0,0,2.7
2019-11-01 23:00:00,304,23,0,0,1.7
2019-11-02 00:00:00,305,0,0,0,1.0
2019-11-02 01:00:00,305,1,0,0,0.9
2019-11-02 02:00:00,305,2,0,0,1.6
2019-11-02 03:00:00,305,3,0,0,0.7
2019-11-02 04:00:00,305,4,0,0,0.5
2019-11-02 05:00:00,305,5,0,0,0.3
2019-11-02 06:00:00,305,6,0,0,0.4
2019-11-02 07:00:00,305,7,0,0,1.1
2019-11-02 08:00:00,305,8,0,0,0.5
2019-11-02 09:00:00,305,9,0,0,0.4
2019-11-02 10:00:00,305,10,0,0,0.6
2019-11-02 11:00:00,305,11,0,0,0.3
2019-11-02 12:00:00,305,12,0,0,0.8
2019-11-02 13:00:00,305,13,0,0,1.9
2019-11-02 14:00:00,305,14,0,0,2.6
2019-11-02 15:00:00,305,15,0,0,2.7
2019-11-02 16:00:00,305,16,0,0,2.5
2019-11-02 17:00:00,305,17,0,0,2.4
2019-11-02 18:00:00,305,18,0,0,2.0
2019-11-02 19:00:00,305,19,0,0,1.3
2019-11-02 20:00:00,305,20,0,0,2.2
2019-11-02 21:00:00,305,21,0,0,1.7
2019-11-02 22:00:00,305,22,0,0,0.8
2019-11-02 23:00:00,305,23,0,0,0.9
2019-11-03 00:00:00,306,0,0,0,2.0
2019-11-03 01:00:00,306,1,0,0,0.9
2019-11-03 02:00:00,306,2,0,0,1.3
2019-11-03 03:00:00,306,3,0,0,0.9
2019-11-03 04:00:00,306,4,0,0,0.5
2019-11-03 05:00:00,306,5,0,0,0.7
2019-11-03 06:00:00,306,6,0,0,1.1
2019-11-03 07:00:00,306,7,0,0,0.6
2019-11-03 08:00:00,306,8,0,0,0.4
2019-11-03 09:00:00,306,9,0,0,1.2
2019-11-03 10:00:00,306,10,0,0,1.5
2019-11-03 11:00:00,306,11,0,0,2.2
2019-11-03 12:00:00,306,12,0,0,1.5
2019-11-03 13:00:00,306,13,0,0,2.6
2019-11-03 14:00:00,306,14,0,0,2.4
2019-11-03 15:00:00,306,15,0,0,2.4
2019-11-03 16:00:00,306,16,0,0,2.7
2019-11-03 17:00:00,306,17,0,0,2.0
2019-11-03 18:00:00,306,18,0,0,2.5
2019-11-03 19:00:00,306,19,0,0,2.2
2019-11-03 20:00:00,306,20,0,0,2.5
2019-11-03 21:00:00,306,21,0,0,1.9
2019-11-03 22:00:00,306,22,0,0,2.1
2019-11-03 23:00:00,306,23,0,0,1.7
2019-11-04 00:00:00,307,0,0,0,1.5
2019-11-04 01:00:00,307,1,0,0,1.8
2019-11-04 02:00:00,307,2,0,0,1.2
2019-11-04 03:00:00,307,3,0,0,1.0
2019-11-04 04:00:00,307,4,0,0,0.6
2019-11-04 05:00:00,307,5,0,0,0.8
2019-11-04 06:00:00,307,6,0,0,0.9
2019-11-04 07:00:00,307,7,0,0,0.6
2019-11-04 08:00:00,307,8,0,0,0.3
2019-11-04 09:00:00,307,9,0,0,1.1
2019-11-04 10:00:00,307,10,0,0,0.6
2019-11-04 11:00:00,307,11,0,0,0.5
2019-11-04 12:00:00,307,12,0,0,1.5
2019-11-04 13:00:00,307,13,0,0,1.6
2019-11-04 14:00:00,307,14,0,0,3.2
2019-11-04 15:00:00,307,15,0,0,2.2
2019-11-04 16:00:00,307,16,0,0,2.2
2019-11-04 17:00:00,307,17,0,0,2.0
2019-11-04 18:00:00,307,18,0,0,2.0
2019-11-04 19:00:00,307,19,0,0,1.8
